"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C02_001E","S1901_C02_001M","S1901_C03_001E","S1901_C03_001M","S1901_C04_001E","S1901_C04_001M","S1901_C01_002E","S1901_C01_002M","S1901_C02_002E","S1901_C02_002M","S1901_C03_002E","S1901_C03_002M","S1901_C04_002E","S1901_C04_002M","S1901_C01_003E","S1901_C01_003M","S1901_C02_003E","S1901_C02_003M","S1901_C03_003E","S1901_C03_003M","S1901_C04_003E","S1901_C04_003M","S1901_C01_004E","S1901_C01_004M","S1901_C02_004E","S1901_C02_004M","S1901_C03_004E","S1901_C03_004M","S1901_C04_004E","S1901_C04_004M","S1901_C01_005E","S1901_C01_005M","S1901_C02_005E","S1901_C02_005M","S1901_C03_005E","S1901_C03_005M","S1901_C04_005E","S1901_C04_005M","S1901_C01_006E","S1901_C01_006M","S1901_C02_006E","S1901_C02_006M","S1901_C03_006E","S1901_C03_006M","S1901_C04_006E","S1901_C04_006M","S1901_C01_007E","S1901_C01_007M","S1901_C02_007E","S1901_C02_007M","S1901_C03_007E","S1901_C03_007M","S1901_C04_007E","S1901_C04_007M","S1901_C01_008E","S1901_C01_008M","S1901_C02_008E","S1901_C02_008M","S1901_C03_008E","S1901_C03_008M","S1901_C04_008E","S1901_C04_008M","S1901_C01_009E","S1901_C01_009M","S1901_C02_009E","S1901_C02_009M","S1901_C03_009E","S1901_C03_009M","S1901_C04_009E","S1901_C04_009M","S1901_C01_010E","S1901_C01_010M","S1901_C02_010E","S1901_C02_010M","S1901_C03_010E","S1901_C03_010M","S1901_C04_010E","S1901_C04_010M","S1901_C01_011E","S1901_C01_011M","S1901_C02_011E","S1901_C02_011M","S1901_C03_011E","S1901_C03_011M","S1901_C04_011E","S1901_C04_011M","S1901_C01_012E","S1901_C01_012M","S1901_C02_012E","S1901_C02_012M","S1901_C03_012E","S1901_C03_012M","S1901_C04_012E","S1901_C04_012M","S1901_C01_013E","S1901_C01_013M","S1901_C02_013E","S1901_C02_013M","S1901_C03_013E","S1901_C03_013M","S1901_C04_013E","S1901_C04_013M","S1901_C01_014E","S1901_C01_014M","S1901_C02_014E","S1901_C02_014M","S1901_C03_014E","S1901_C03_014M","S1901_C04_014E","S1901_C04_014M","S1901_C01_015E","S1901_C01_015M","S1901_C02_015E","S1901_C02_015M","S1901_C03_015E","S1901_C03_015M","S1901_C04_015E","S1901_C04_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_016E","S1901_C02_016M","S1901_C03_016E","S1901_C03_016M","S1901_C04_016E","S1901_C04_016M"
"0500000US17171","Scott County, Illinois","1959","88","1354","85","1118","86","605","77","5.3","1.8","3.9","2.0","0.9","0.8","11.1","4.5","5.7","1.9","4.5","2.3","3.8","2.3","8.4","3.2","10.6","2.3","4.9","1.5","3.9","1.7","23.3","5.9","10.2","2.1","11.2","2.8","9.0","2.5","11.2","3.8","15.4","2.6","12.6","2.8","8.9","2.9","19.7","4.8","21.7","3.6","20.9","4.4","23.3","5.0","20.5","6.5","12.6","2.7","16.4","3.4","19.0","3.9","5.3","3.2","12.2","2.6","16.8","3.5","20.3","4.2","0.5","0.6","3.9","1.6","5.4","2.3","6.5","2.8","0.0","4.4","2.5","1.2","3.5","1.7","4.3","2.1","0.0","4.4","53973","4910","67500","7398","75068","4605","32731","5101","67886","6459","80665","8950","N","N","35511","2919","35.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","33.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","39.8","(X)"
"0500000US17173","Shelby County, Illinois","9203","204","6282","272","5159","222","2921","253","5.0","1.3","4.5","1.7","2.3","1.5","7.5","2.2","5.6","1.3","2.6","0.9","1.4","0.5","13.8","3.7","11.6","2.1","7.2","1.7","5.3","1.7","20.4","4.9","12.1","2.1","9.3","2.4","7.9","2.6","18.9","4.1","14.0","1.6","14.8","2.0","14.5","2.1","11.6","3.1","22.4","2.3","23.6","2.6","24.5","3.0","18.6","4.3","13.5","1.9","17.1","2.5","19.4","2.9","5.1","2.7","12.1","1.9","16.3","2.6","19.2","3.1","3.1","1.4","2.6","0.8","3.4","1.0","3.9","1.3","0.4","0.5","1.0","0.5","1.2","0.5","1.5","0.7","0.6","0.9","51157","1581","60206","4098","68010","3233","27633","2489","59674","2014","68943","2746","N","N","37783","3009","34.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","35.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","32.8","(X)"
"0500000US17175","Stark County, Illinois","2294","92","1485","98","1152","96","809","102","5.7","1.9","4.9","2.3","1.1","1.0","11.2","4.3","6.6","2.3","2.4","1.8","1.0","1.5","15.0","6.0","10.1","2.1","5.8","2.2","4.3","2.0","20.0","4.7","13.0","3.2","9.1","3.2","8.0","3.5","20.4","6.2","12.5","2.7","13.3","3.5","12.2","4.1","8.7","3.0","20.2","3.2","21.2","3.8","23.4","4.4","16.7","4.9","13.4","2.9","16.6","3.8","18.6","4.3","4.7","3.0","9.8","2.0","14.3","3.3","16.4","3.9","1.7","1.3","4.3","1.7","6.2","2.4","7.0","2.8","0.5","0.7","4.4","1.7","6.1","2.4","7.9","3.0","1.1","1.2","52260","4203","64395","3755","74821","8196","26733","2303","70542","6273","87635","8987","N","N","35069","3857","32.0","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","30.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","30.4","(X)"
"0500000US17177","Stephenson County, Illinois","19609","311","12749","337","9351","309","6860","362","7.0","1.2","3.5","1.1","1.1","0.6","14.5","2.8","5.5","1.0","3.2","1.1","1.4","0.7","10.5","2.3","13.6","1.6","8.2","1.5","4.4","1.3","25.3","3.5","9.9","1.1","8.6","1.4","6.7","1.6","13.1","2.6","16.1","1.4","16.6","1.8","13.5","1.8","14.0","2.7","19.0","1.4","21.6","2.0","24.6","2.6","12.5","2.3","11.7","1.2","15.3","1.7","18.0","2.2","5.4","1.6","11.7","1.2","15.7","1.7","20.7","2.3","3.2","1.3","3.5","0.6","4.8","0.9","6.4","1.3","1.0","0.6","2.0","0.5","2.7","0.7","3.2","0.9","0.5","0.4","48016","1535","60944","1881","72672","2763","24908","1494","62446","2218","75172","3088","N","N","36383","2874","35.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","33.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","36.8","(X)"
"0500000US17179","Tazewell County, Illinois","54613","528","36888","658","29547","776","17725","631","4.1","0.5","2.5","0.6","0.7","0.2","8.1","1.3","3.1","0.5","1.5","0.4","0.8","0.3","7.4","1.4","8.1","0.7","4.8","0.7","2.3","0.5","16.0","1.6","9.2","0.8","6.9","0.9","4.4","0.8","14.1","1.5","14.4","1.0","12.8","1.2","12.3","1.4","17.9","2.0","20.9","1.1","20.5","1.3","20.3","1.5","20.7","2.1","14.1","0.9","16.3","1.1","18.7","1.2","8.6","1.5","16.4","0.9","21.3","1.3","24.6","1.7","5.5","1.1","5.0","0.6","7.0","0.8","8.2","0.9","0.7","0.3","4.7","0.5","6.3","0.7","7.7","0.9","1.0","0.5","62342","1448","76386","2407","86253","3139","37615","1573","80041","2182","93355","2859","103554","3216","49340","3105","35.0","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","32.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","37.8","(X)"
"0500000US17181","Union County, Illinois","6669","209","4679","253","3465","234","1990","200","7.5","1.9","4.3","1.9","1.0","0.6","17.8","4.9","6.9","1.8","3.2","1.3","2.5","1.4","13.5","4.2","12.1","2.5","10.1","2.4","6.1","1.8","19.7","5.7","10.9","2.0","9.4","1.8","8.0","2.0","16.7","4.9","13.4","2.3","15.0","3.0","14.9","3.2","8.7","3.3","18.8","3.0","19.9","3.5","20.5","3.5","13.7","4.3","13.7","2.2","16.5","2.9","18.5","3.4","6.4","2.7","10.7","2.1","13.6","2.7","17.8","3.5","2.8","1.6","3.5","1.0","4.8","1.4","6.5","1.9","0.4","0.5","2.4","1.1","3.3","1.6","4.4","2.1","0.4","0.4","49182","2441","58201","4314","70142","6464","24375","5147","62746","3833","73257","5199","N","N","34692","4456","37.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","37.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","36.9","(X)"
"0500000US17183","Vermilion County, Illinois","31180","383","19598","459","13499","449","11582","497","8.9","0.9","7.3","1.2","2.3","0.7","13.5","2.0","5.6","0.8","3.7","0.9","1.7","0.8","8.6","1.4","12.4","1.0","8.7","1.2","5.0","1.1","19.2","1.9","11.4","1.1","9.6","1.2","7.9","1.1","15.3","1.9","15.3","1.1","14.1","1.4","13.6","1.6","17.3","2.0","19.4","1.3","21.2","1.3","24.0","1.6","15.6","2.1","11.6","1.0","14.5","1.3","18.4","1.8","5.5","1.3","10.0","0.9","13.8","1.2","17.1","1.6","3.0","0.9","3.5","0.6","4.8","0.9","6.9","1.3","1.1","0.6","1.8","0.5","2.3","0.6","3.3","0.9","0.9","0.5","45384","1686","57269","1996","70311","2373","30476","1395","59615","1689","69463","2214","83598","2987","40615","2794","43.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","41.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","45.6","(X)"
"0500000US17185","Wabash County, Illinois","4896","337","3279","315","2711","312","1617","186","6.2","2.1","2.6","1.8","2.6","2.2","13.7","5.2","6.0","2.1","1.9","1.3","1.8","1.6","14.5","5.7","12.6","2.7","9.9","3.2","5.0","2.5","21.1","6.2","10.7","2.6","7.1","2.3","6.4","2.3","17.4","5.3","13.2","2.7","13.4","2.9","14.1","3.3","12.0","4.2","19.1","3.8","23.3","5.1","23.3","5.9","11.8","4.3","15.9","3.1","21.2","4.3","22.3","5.0","4.2","2.2","10.9","2.4","13.2","3.2","16.0","3.8","4.1","2.6","3.1","1.3","4.4","1.7","5.3","2.1","0.6","1.0","2.2","1.1","3.0","1.6","3.2","2.0","0.6","0.8","51432","4777","67905","6895","72009","3658","25186","2686","63491","4608","76693","6280","N","N","34572","3939","32.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","33.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","30.8","(X)"
"0500000US17187","Warren County, Illinois","6690","218","4508","220","3350","203","2182","223","6.2","2.0","4.0","2.4","1.6","1.2","11.0","3.6","3.9","1.4","2.1","1.2","0.8","0.9","9.3","3.3","11.2","1.7","7.3","2.2","4.1","1.5","21.1","4.2","8.9","1.8","5.8","1.9","4.5","1.8","15.9","3.5","20.1","2.5","21.7","3.5","21.4","3.9","15.7","3.4","19.7","2.6","22.1","3.4","23.9","4.2","14.6","3.3","12.3","1.7","14.0","2.5","16.0","2.9","7.1","3.0","11.9","1.8","15.4","2.5","18.7","3.2","3.5","1.8","2.5","1.1","3.2","1.4","4.1","1.9","0.9","0.9","3.3","1.2","4.4","1.6","4.8","1.9","0.9","0.9","49607","3625","61457","3662","70482","5518","28582","3858","66183","4397","76554","5819","N","N","41067","4839","31.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","32.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","26.2","(X)"
"0500000US17189","Washington County, Illinois","5975","134","4038","152","3327","136","1937","140","4.1","1.2","2.8","1.4","1.4","1.2","7.7","2.8","3.2","1.0","1.1","0.6","0.8","0.5","7.8","2.8","9.4","1.4","4.8","1.3","3.2","1.1","20.5","3.9","10.0","1.6","6.4","1.6","4.8","1.4","18.8","4.2","14.7","2.2","13.0","2.7","11.6","3.0","18.7","4.9","19.9","2.3","21.6","2.9","20.6","3.1","14.0","4.0","16.2","1.8","21.0","2.5","23.4","2.8","6.0","2.3","14.4","1.8","19.3","2.4","22.4","3.0","2.7","1.3","4.7","1.1","5.6","1.5","6.8","1.9","2.7","1.5","3.4","1.2","4.5","1.6","5.2","1.9","1.1","1.2","59469","3085","75338","3283","82204","3884","31741","2702","75730","5105","89454","7194","N","N","44146","4693","33.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","32.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","34.7","(X)"
"0500000US17191","Wayne County, Illinois","7075","226","4522","215","3630","207","2553","224","5.5","1.6","3.8","1.7","1.1","0.9","10.3","3.0","6.5","1.5","2.1","0.9","0.5","0.5","14.3","3.8","10.6","1.5","8.1","1.8","5.5","1.6","16.2","3.4","11.5","1.8","9.1","1.9","8.0","1.9","16.3","3.7","16.0","2.1","15.9","2.6","15.7","2.8","17.6","3.9","22.2","2.3","27.0","2.8","28.6","3.2","13.7","3.6","13.4","2.1","14.9","2.3","17.5","2.7","7.5","3.3","10.0","1.6","13.4","2.2","16.3","2.6","2.8","1.6","2.3","0.8","2.8","1.0","3.5","1.2","1.1","1.1","1.9","0.5","2.7","0.7","3.4","0.9","0.2","0.2","49764","2309","58493","2790","66250","3686","30070","3133","60785","2414","71091","3157","N","N","38515","3398","38.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","39.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","34.9","(X)"
"0500000US17193","White County, Illinois","6082","229","3913","204","3106","179","2169","198","8.3","1.5","3.2","1.4","1.5","1.2","18.0","3.9","5.3","1.7","2.1","1.0","1.0","0.7","11.5","4.5","12.1","1.8","9.4","2.2","6.0","2.2","20.1","3.5","10.3","2.1","8.2","2.3","6.8","2.0","13.9","3.7","15.9","2.3","15.7","2.1","14.4","2.2","16.6","5.3","20.7","2.5","23.2","3.2","24.3","3.2","14.3","4.3","14.2","1.8","19.1","2.7","22.5","3.3","3.1","1.6","7.7","1.5","11.4","2.2","13.7","2.7","1.2","0.9","3.9","1.4","5.7","2.1","7.2","2.6","0.5","0.6","1.6","0.7","2.0","0.9","2.6","1.2","0.8","0.9","47773","3108","60334","2748","70958","5006","25389","4899","58877","3009","71857","4258","N","N","32501","3283","32.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","31.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","30.5","(X)"
"0500000US17195","Whiteside County, Illinois","23346","325","15278","392","11746","358","8068","389","4.5","0.9","2.3","0.6","0.8","0.4","9.1","2.2","4.0","0.7","1.8","0.6","0.6","0.3","8.7","1.9","11.3","1.2","7.1","1.4","4.1","1.1","20.4","2.6","11.3","1.2","9.3","1.4","5.9","1.1","17.4","2.7","15.6","1.3","14.4","1.6","14.1","1.7","16.3","2.3","20.2","1.6","22.3","1.9","23.2","2.1","16.0","2.4","14.1","1.3","17.9","1.7","20.9","1.9","6.5","1.7","11.5","0.9","15.6","1.3","18.9","1.5","3.0","0.8","4.0","0.8","4.7","1.0","5.7","1.3","1.7","0.8","3.4","0.7","4.6","1.0","5.8","1.3","1.0","0.5","53828","2296","66908","2381","76367","2355","31717","1425","69695","2610","82035","3324","92808","4153","43346","3123","30.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","30.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","28.5","(X)"
"0500000US17197","Will County, Illinois","227848","1185","171789","1432","136421","1668","56059","1077","3.2","0.2","2.0","0.2","0.8","0.1","8.1","0.7","2.1","0.2","1.2","0.2","0.5","0.1","5.3","0.7","6.0","0.3","3.8","0.3","2.1","0.2","13.9","0.9","6.7","0.3","4.9","0.3","3.4","0.3","12.8","0.9","9.8","0.4","8.4","0.4","6.5","0.4","14.8","0.9","17.2","0.5","16.2","0.6","14.6","0.7","20.2","1.1","14.0","0.5","14.7","0.5","15.4","0.6","11.2","0.9","21.0","0.5","24.4","0.6","27.6","0.8","9.5","0.7","10.6","0.4","13.0","0.5","15.2","0.6","2.6","0.4","9.3","0.3","11.4","0.4","13.9","0.6","1.8","0.3","83504","820","97733","1206","110267","1428","44548","1774","102746","1046","115724","1363","128814","1631","57592","1752","35.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","35.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","33.6","(X)"
"0500000US17199","Williamson County, Illinois","27089","478","17327","557","12809","486","9762","523","7.0","1.0","3.3","0.8","1.4","0.6","14.8","2.5","6.3","1.0","2.0","0.6","1.4","0.6","13.8","2.6","11.8","1.3","8.7","1.5","3.5","0.8","18.3","2.3","11.0","1.0","8.4","1.2","7.3","1.2","16.1","2.1","14.6","1.2","14.8","1.7","14.1","2.0","14.0","1.7","18.5","1.3","20.9","1.7","21.2","2.1","13.0","2.3","12.0","1.1","15.9","1.5","17.6","2.0","4.9","1.1","12.9","1.1","17.4","1.4","22.4","1.9","3.9","1.3","3.3","0.7","4.9","1.0","6.5","1.3","0.5","0.4","2.5","0.5","3.5","0.7","4.5","1.0","0.7","0.5","49053","2034","64975","3081","76152","2396","26523","1465","64486","2530","79217","3580","90584","4071","36170","2165","36.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","34.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","39.2","(X)"
"0500000US17201","Winnebago County, Illinois","114608","798","73716","895","51390","954","40892","884","7.2","0.4","4.9","0.5","1.3","0.3","12.6","1.0","5.0","0.4","2.8","0.4","1.3","0.4","9.9","0.9","10.7","0.6","7.7","0.7","3.9","0.5","17.6","1.3","10.3","0.6","8.1","0.6","6.0","0.6","14.4","1.1","14.1","0.7","13.5","0.9","11.9","0.9","15.1","1.2","19.3","0.8","20.4","1.0","21.4","1.1","15.9","1.0","13.0","0.7","15.3","0.8","18.6","1.1","7.7","0.9","12.3","0.6","15.9","0.8","20.7","1.1","4.8","0.6","4.7","0.4","6.6","0.5","8.6","0.7","1.2","0.3","3.4","0.4","4.7","0.5","6.3","0.7","0.9","0.3","52743","803","64366","1351","80233","1533","31508","1000","69030","1351","81718","1753","96436","2143","42938","1595","33.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","34.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","30.5","(X)"
"0500000US17203","Woodford County, Illinois","14566","190","10687","285","8956","282","3879","271","3.2","0.8","1.9","0.7","1.2","0.6","7.2","2.5","3.6","1.1","2.6","1.1","0.6","0.9","8.0","3.0","6.6","1.1","3.1","0.9","1.5","0.6","15.0","3.3","6.6","1.2","4.7","1.3","4.0","1.4","12.7","2.8","12.3","1.5","10.3","1.6","8.7","1.7","18.3","3.6","20.8","2.3","20.1","2.3","19.8","2.4","21.1","4.7","15.7","1.7","18.8","2.1","19.5","2.2","7.8","2.5","16.7","1.7","20.9","2.2","24.4","2.5","5.0","1.7","8.5","1.2","10.2","1.4","11.9","1.7","2.8","1.3","6.0","1.0","7.5","1.3","8.5","1.5","2.1","1.1","71867","2732","82710","2678","91695","3455","40836","3537","91250","4192","104283","5522","113845","5854","52632","4049","34.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","31.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","40.0","(X)"
"0500000US18001","Adams County, Indiana","12476","242","8692","305","6924","311","3784","304","5.3","1.3","2.5","0.9","1.2","0.7","11.7","4.2","5.0","1.3","2.3","1.3","1.6","1.3","11.5","3.5","11.5","2.2","8.8","2.4","4.7","1.5","18.9","4.1","12.8","1.6","9.5","1.7","8.7","1.8","20.6","4.0","14.3","1.9","14.2","2.3","13.1","2.3","15.0","3.9","21.6","2.4","24.0","2.7","24.2","2.8","16.3","4.8","14.2","1.9","17.9","2.3","21.3","2.6","5.0","2.3","10.6","1.5","14.2","2.1","17.2","2.5","0.8","0.7","2.4","0.7","3.4","1.0","4.3","1.3","0.0","0.8","2.2","0.8","3.1","1.1","3.8","1.4","0.2","0.4","51713","3626","63838","4133","72472","2666","28136","2619","62954","3179","74910","4447","N","N","33571","2517","33.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","34.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","31.2","(X)"
"0500000US18003","Allen County, Indiana","143500","797","93312","1062","67608","1208","50188","1137","6.0","0.4","4.1","0.4","1.3","0.3","11.2","0.9","4.5","0.4","2.8","0.4","0.9","0.2","8.1","0.8","10.5","0.5","6.7","0.5","3.3","0.4","18.4","1.1","11.1","0.6","8.1","0.7","5.6","0.6","17.1","1.0","14.5","0.6","13.5","0.8","12.0","0.7","16.7","1.0","20.2","0.6","21.5","0.9","22.6","1.0","16.7","1.0","13.3","0.6","16.8","0.8","20.3","1.0","6.1","0.8","12.2","0.5","16.2","0.7","20.7","0.9","3.9","0.6","3.9","0.3","5.3","0.4","6.9","0.5","1.1","0.3","3.6","0.3","5.0","0.4","6.4","0.6","0.7","0.2","53402","720","66713","1266","80029","1445","32009","676","71088","1213","85247","1819","100429","2328","41571","1335","30.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","30.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","29.4","(X)"
"0500000US18005","Bartholomew County, Indiana","31669","423","20938","481","16049","450","10731","505","5.4","1.0","3.5","1.1","1.0","0.6","10.0","2.3","4.6","0.9","2.9","0.9","0.8","0.5","8.3","2.0","8.5","0.9","5.3","1.2","3.3","1.0","15.2","2.0","10.1","1.1","7.2","1.3","4.6","1.0","15.9","2.5","12.9","1.3","12.2","1.5","11.2","1.4","15.3","2.7","19.8","1.4","20.4","1.6","19.7","1.8","17.8","2.6","13.9","1.2","17.4","1.5","20.6","1.9","6.7","1.6","14.4","1.5","18.0","1.9","22.3","2.3","6.3","1.6","6.2","0.8","7.7","1.1","9.6","1.6","3.2","1.2","4.2","0.7","5.3","0.9","6.8","1.2","1.4","0.8","59045","2696","72839","2822","84393","2767","35374","1966","75967","2201","88127","2917","101848","3324","48980","2670","31.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","31.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","29.6","(X)"
"0500000US18007","Benton County, Indiana","3403","117","2229","100","1674","106","1174","114","4.5","1.3","3.4","1.7","1.4","1.4","9.5","3.3","6.8","1.9","2.1","1.3","0.7","0.6","15.7","4.6","10.7","2.1","9.1","2.7","5.1","2.0","16.1","4.0","12.6","2.2","11.7","3.0","8.8","2.7","14.8","4.3","18.6","3.3","17.5","3.8","17.9","4.4","18.7","5.4","20.3","3.1","24.1","3.8","27.1","4.6","12.4","4.2","12.3","2.6","13.9","3.9","15.8","3.8","9.0","3.8","11.3","2.5","14.0","3.3","18.0","4.3","3.7","2.7","1.9","0.8","3.0","1.3","3.9","1.7","0.0","2.5","0.9","0.7","1.3","1.0","1.5","1.3","0.1","0.2","46188","4001","55031","6768","65071","6151","30179","3932","57404","3485","65925","4500","N","N","37973","3990","29.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","29.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","28.5","(X)"
"0500000US18009","Blackford County, Indiana","5225","155","3428","168","2664","168","1797","183","6.3","1.9","4.8","2.2","1.3","1.0","12.6","4.3","4.6","1.6","1.9","1.3","0.8","0.9","11.0","4.5","11.6","2.5","6.8","2.6","4.1","1.8","22.1","5.1","19.8","2.9","14.3","3.2","14.4","3.7","29.4","5.8","16.1","2.7","18.2","3.7","17.7","4.2","12.0","3.8","18.7","2.5","22.9","3.5","25.4","4.3","9.3","3.6","12.2","2.2","16.8","3.2","19.1","3.7","2.4","1.7","7.2","2.0","9.2","2.5","11.1","3.1","0.9","1.5","1.9","1.0","2.8","1.5","3.5","1.9","0.1","0.1","1.6","1.0","2.3","1.6","2.6","2.0","0.2","0.3","42217","2870","53734","4733","61107","5464","26188","1624","57397","5561","68246","8050","N","N","32021","4682","37.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","33.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","42.4","(X)"
"0500000US18011","Boone County, Indiana","24645","415","18124","540","15048","513","6521","504","3.3","0.9","1.5","0.5","0.5","0.3","8.9","3.1","1.9","0.6","0.7","0.5","0.3","0.3","5.8","2.0","5.7","1.0","3.4","1.1","1.9","0.7","13.7","3.2","7.2","1.2","4.7","1.3","3.4","1.1","14.1","2.8","11.3","1.2","9.1","1.5","7.2","1.5","18.6","3.1","16.3","1.6","15.5","1.9","14.3","1.8","18.0","3.5","14.4","1.6","16.3","2.0","16.4","2.1","7.3","2.2","17.4","1.6","20.2","2.0","22.4","2.2","8.4","2.3","9.7","1.2","12.3","1.6","14.6","1.9","2.0","1.2","12.8","1.3","16.2","1.6","19.1","1.9","3.1","1.3","80567","3143","97669","4172","111370","4677","41411","2508","116749","5577","136337","7773","N","N","57832","6073","30.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","29.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","30.7","(X)"
"0500000US18013","Brown County, Indiana","6093","218","4430","227","3685","221","1663","251","6.1","2.0","2.3","1.3","2.1","1.4","17.4","6.2","3.0","1.3","1.5","1.3","0.7","0.9","7.0","3.8","9.4","2.0","7.4","2.2","5.9","1.8","14.7","4.8","9.3","2.4","7.9","2.8","6.7","2.8","12.5","4.4","11.9","2.4","10.6","2.3","7.1","2.1","19.5","6.0","19.5","3.3","20.0","3.4","19.8","3.7","14.6","6.0","15.7","2.8","19.1","3.4","21.4","3.9","7.2","3.5","16.2","2.9","21.3","3.9","24.5","4.1","3.7","2.5","4.5","1.6","5.8","2.1","6.9","2.5","1.1","1.4","4.4","1.5","4.1","2.0","4.9","2.4","2.4","1.9","61455","4555","76016","7289","84811","3203","32716","6415","81697","7663","89190","10143","N","N","52487","13366","34.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","34.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","31.0","(X)"
"0500000US18015","Carroll County, Indiana","7880","233","5468","213","4553","222","2412","220","2.7","1.0","1.9","1.1","0.2","0.3","6.9","3.0","3.7","1.0","2.4","1.1","1.9","1.1","7.5","2.6","11.9","2.0","6.7","1.8","5.6","1.9","23.2","4.6","11.3","1.5","9.9","1.8","8.2","1.9","14.2","3.6","14.9","2.2","13.5","2.5","11.8","2.6","19.5","4.2","22.0","2.4","22.4","3.0","24.1","3.3","18.9","4.0","11.5","1.6","13.6","2.0","15.2","2.5","6.0","2.8","14.3","2.0","19.2","2.6","22.1","3.0","2.5","1.7","5.1","1.4","6.6","2.0","7.2","2.1","0.7","0.9","2.8","0.9","3.7","1.4","3.8","1.5","0.5","0.6","56429","3058","67188","4521","73445","3882","33590","3756","70864","3088","82077","4545","N","N","41301","3673","38.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","35.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","42.5","(X)"
