"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C02_001E","S1901_C02_001M","S1901_C03_001E","S1901_C03_001M","S1901_C04_001E","S1901_C04_001M","S1901_C01_002E","S1901_C01_002M","S1901_C02_002E","S1901_C02_002M","S1901_C03_002E","S1901_C03_002M","S1901_C04_002E","S1901_C04_002M","S1901_C01_003E","S1901_C01_003M","S1901_C02_003E","S1901_C02_003M","S1901_C03_003E","S1901_C03_003M","S1901_C04_003E","S1901_C04_003M","S1901_C01_004E","S1901_C01_004M","S1901_C02_004E","S1901_C02_004M","S1901_C03_004E","S1901_C03_004M","S1901_C04_004E","S1901_C04_004M","S1901_C01_005E","S1901_C01_005M","S1901_C02_005E","S1901_C02_005M","S1901_C03_005E","S1901_C03_005M","S1901_C04_005E","S1901_C04_005M","S1901_C01_006E","S1901_C01_006M","S1901_C02_006E","S1901_C02_006M","S1901_C03_006E","S1901_C03_006M","S1901_C04_006E","S1901_C04_006M","S1901_C01_007E","S1901_C01_007M","S1901_C02_007E","S1901_C02_007M","S1901_C03_007E","S1901_C03_007M","S1901_C04_007E","S1901_C04_007M","S1901_C01_008E","S1901_C01_008M","S1901_C02_008E","S1901_C02_008M","S1901_C03_008E","S1901_C03_008M","S1901_C04_008E","S1901_C04_008M","S1901_C01_009E","S1901_C01_009M","S1901_C02_009E","S1901_C02_009M","S1901_C03_009E","S1901_C03_009M","S1901_C04_009E","S1901_C04_009M","S1901_C01_010E","S1901_C01_010M","S1901_C02_010E","S1901_C02_010M","S1901_C03_010E","S1901_C03_010M","S1901_C04_010E","S1901_C04_010M","S1901_C01_011E","S1901_C01_011M","S1901_C02_011E","S1901_C02_011M","S1901_C03_011E","S1901_C03_011M","S1901_C04_011E","S1901_C04_011M","S1901_C01_012E","S1901_C01_012M","S1901_C02_012E","S1901_C02_012M","S1901_C03_012E","S1901_C03_012M","S1901_C04_012E","S1901_C04_012M","S1901_C01_013E","S1901_C01_013M","S1901_C02_013E","S1901_C02_013M","S1901_C03_013E","S1901_C03_013M","S1901_C04_013E","S1901_C04_013M","S1901_C01_014E","S1901_C01_014M","S1901_C02_014E","S1901_C02_014M","S1901_C03_014E","S1901_C03_014M","S1901_C04_014E","S1901_C04_014M","S1901_C01_015E","S1901_C01_015M","S1901_C02_015E","S1901_C02_015M","S1901_C03_015E","S1901_C03_015M","S1901_C04_015E","S1901_C04_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_016E","S1901_C02_016M","S1901_C03_016E","S1901_C03_016M","S1901_C04_016E","S1901_C04_016M"
"0500000US26111","Midland County, Michigan","34091","844","22495","1175","N","N","11596","1251","6.1","2.2","6.5","3.4","N","N","6.8","2.8","4.5","2.0","3.5","2.5","N","N","6.6","4.0","9.5","2.4","4.4","2.1","N","N","19.4","5.8","11.6","2.5","9.4","3.0","N","N","18.6","5.0","11.7","2.1","11.9","3.3","N","N","13.3","4.6","19.0","2.6","18.4","3.0","N","N","17.4","5.5","12.9","2.5","12.7","2.6","N","N","10.7","4.3","12.6","2.7","17.1","3.7","N","N","3.4","2.3","5.3","1.8","6.7","2.4","N","N","2.1","1.9","6.8","1.9","9.3","2.7","N","N","1.8","1.7","56091","3181","68950","5911","79156","7166","34427","3078","81508","7705","94594","9891","N","N","52729","12049","27.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","27.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","26.6","(X)"
"0500000US26115","Monroe County, Michigan","61586","1101","42079","1715","33313","1883","19507","1754","4.3","1.3","2.7","1.4","1.4","1.2","9.0","3.1","4.8","1.8","2.1","1.0","1.2","0.7","12.1","5.2","7.4","1.8","3.3","1.1","2.5","1.1","16.2","4.7","9.1","1.7","7.5","2.1","4.9","1.5","12.5","3.5","12.9","2.1","11.5","2.4","10.8","2.4","15.3","4.2","20.7","2.4","22.8","3.0","21.2","3.2","19.4","4.2","13.7","1.8","16.2","2.4","18.2","2.8","6.7","2.6","16.3","2.0","19.8","2.6","23.1","3.2","5.8","2.2","7.0","1.4","9.5","1.9","11.1","2.4","2.3","1.7","3.8","1.2","4.7","1.6","5.6","2.0","0.6","0.7","61916","2399","75217","3406","86410","6878","35068","5765","77934","3904","90927","5141","N","N","44222","3899","31.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","30.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","33.2","(X)"
"0500000US27145","Stearns County, Minnesota","58510","1538","38320","1926","30194","1761","20190","1815","3.4","1.1","1.3","0.9","0.6","0.5","7.7","2.6","5.5","1.3","2.6","1.6","0.6","0.4","10.9","2.6","8.6","1.7","5.2","1.8","4.3","1.8","15.8","3.9","10.7","2.1","7.8","2.2","6.4","2.0","16.4","3.9","12.9","2.0","14.0","2.5","12.2","2.4","13.3","3.2","18.3","2.1","18.2","2.3","17.2","2.5","17.3","3.7","14.0","2.0","15.8","2.4","16.1","2.7","10.2","3.3","15.9","1.8","20.2","2.5","24.7","2.9","6.0","2.2","6.2","1.2","8.2","1.6","9.8","2.0","2.2","1.5","4.5","1.2","6.8","1.8","8.1","2.2","0.2","0.2","60669","2225","75969","3784","88512","5322","34584","3024","78545","3779","94193","5748","N","N","46233","3155","37.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","37.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","37.2","(X)"
"0500000US35061","Valencia County, New Mexico","28379","1042","18194","1304","N","N","10185","1240","9.1","3.4","5.3","3.8","N","N","15.8","6.2","6.8","2.3","2.5","2.0","N","N","14.6","5.5","13.1","3.6","8.1","3.5","N","N","22.1","7.3","12.3","3.4","11.5","3.7","N","N","15.3","6.2","13.4","3.7","13.5","5.1","N","N","14.6","6.4","17.6","3.4","24.5","5.6","N","N","4.1","2.8","11.7","2.9","14.0","3.9","N","N","7.8","4.6","10.0","3.1","13.1","3.9","N","N","4.1","3.7","5.1","2.2","6.1","3.2","N","N","1.8","2.5","0.9","1.0","1.4","1.6","N","N","0.0","1.6","46493","5456","57424","10221","63975","7333","23721","3959","59940","6646","72443","9961","N","N","34408","5205","31.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","34.0","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","27.1","(X)"
"0500000US36101","Steuben County, New York","40578","1158","25411","1351","19163","1256","15167","1262","6.0","1.5","2.5","1.2","0.5","0.4","12.9","3.5","5.6","1.4","1.4","0.6","1.0","0.6","12.6","3.3","12.7","2.3","9.6","2.7","7.8","2.6","20.5","4.3","8.4","1.7","7.0","2.0","4.5","1.7","11.5","3.3","12.5","2.1","12.0","2.4","12.1","2.7","11.9","3.8","20.7","2.9","24.1","3.5","22.4","3.7","14.1","3.0","13.0","1.9","15.6","2.4","18.1","2.9","7.7","2.9","13.3","2.4","17.2","2.8","20.1","3.5","6.5","3.2","4.7","1.3","6.4","1.8","7.9","2.3","1.4","1.6","3.0","1.0","4.3","1.6","5.6","2.0","0.9","0.8","55569","3106","68538","4141","77370","4857","28491","3858","69932","4119","84995","6373","95876","7644","42393","4469","30.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","30.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","30.7","(X)"
"0500000US37097","Iredell County, North Carolina","68328","1398","50844","1900","38920","2001","17484","1615","3.3","1.0","2.2","0.9","1.4","0.9","7.3","3.0","3.6","1.0","1.7","0.8","0.5","0.5","9.7","3.2","9.0","1.8","7.0","1.8","4.6","1.6","17.4","4.3","9.3","1.7","6.6","1.8","4.1","1.5","16.9","3.8","14.7","2.2","14.2","2.6","12.0","2.7","17.8","4.9","21.8","2.2","23.2","2.7","23.6","2.9","15.7","3.9","12.0","1.9","13.5","2.5","15.3","2.9","6.6","2.5","14.1","1.5","17.1","2.0","20.5","2.4","4.8","2.3","5.7","1.2","6.5","1.6","7.9","1.8","2.0","1.5","6.5","1.1","8.0","1.4","10.2","1.9","1.8","1.2","59341","3233","66671","4459","80811","4846","34227","3278","83901","4241","95473","5571","N","N","45370","4279","35.0","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","34.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","34.5","(X)"
"0500000US38017","Cass County, North Dakota","74343","2610","41846","2738","33649","3057","32497","2667","4.5","1.6","1.9","1.6","0.1","0.2","7.8","3.3","4.0","1.3","1.8","1.4","1.8","1.7","6.8","2.3","8.6","1.8","2.9","1.3","1.1","0.9","16.2","3.8","7.8","1.7","5.0","1.9","3.2","1.5","12.0","3.2","15.4","2.5","12.3","2.5","10.0","2.8","20.8","4.3","16.3","2.4","15.7","2.8","14.1","2.9","18.2","3.7","14.0","2.2","17.1","2.8","18.6","3.6","8.9","3.0","14.7","2.2","19.1","3.8","21.9","4.4","7.4","2.8","6.6","1.5","10.6","2.6","12.6","3.3","1.1","0.7","8.0","2.2","13.6","3.7","16.7","4.4","0.7","0.7","62418","6561","87222","7098","101559","8767","39690","2910","93453","8279","127413","13178","N","N","47431","3397","27.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","26.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","26.7","(X)"
"0500000US38101","Ward County, North Dakota","27887","1494","14737","1325","N","N","13150","1672","8.3","3.6","2.0","1.7","N","N","15.4","6.9","5.6","2.0","0.2","0.3","N","N","11.6","4.2","8.5","3.1","5.5","3.6","N","N","11.8","5.2","7.3","3.1","3.0","1.7","N","N","12.0","6.3","11.2","2.8","11.1","4.4","N","N","13.3","4.2","19.2","3.9","23.6","5.0","N","N","15.4","5.9","14.1","3.1","14.9","4.8","N","N","11.5","4.1","16.7","3.2","23.8","4.9","N","N","7.4","3.4","4.9","1.8","8.6","3.3","N","N","0.8","0.9","4.2","1.7","7.2","3.0","N","N","0.8","1.0","65719","5194","81340","7284","95711","11328","34509","5500","74018","4971","98413","7710","N","N","44794","5260","31.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","28.0","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","35.2","(X)"
"0500000US41051","Multnomah County, Oregon","330223","3141","175694","5370","133269","4811","154529","5025","5.8","0.6","2.9","0.8","1.1","0.5","10.2","1.2","3.7","0.5","1.2","0.5","0.7","0.3","6.5","1.0","8.1","0.9","5.0","1.0","3.4","1.0","11.7","1.4","7.6","0.8","6.4","1.2","4.3","1.0","9.3","1.2","11.0","0.8","8.9","1.0","7.1","1.0","13.6","1.3","16.0","1.0","16.9","1.6","14.2","1.7","16.1","1.3","13.1","1.0","13.0","1.4","14.4","1.6","12.4","1.3","17.6","1.0","20.4","1.5","24.1","1.9","13.4","1.3","7.7","0.7","11.2","1.3","13.6","1.5","3.3","0.6","9.4","0.7","14.0","1.1","17.0","1.3","3.6","0.8","71186","1842","91088","3535","107946","3085","48343","2224","96037","2751","120007","4518","136942","4914","65396","2827","26.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","26.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","25.6","(X)"
"0500000US42021","Cambria County, Pennsylvania","56483","1494","35505","1705","25688","1499","20978","1585","8.2","1.7","4.2","1.7","0.8","0.8","15.5","3.6","5.7","1.1","2.6","1.0","1.1","0.7","12.3","2.8","12.7","1.7","7.4","1.4","4.8","1.1","22.2","3.8","12.3","1.9","8.9","1.8","6.9","1.6","18.1","3.8","14.3","1.9","14.9","2.5","14.5","2.7","13.7","2.7","17.5","2.1","22.0","3.4","22.2","3.7","10.2","2.6","12.5","1.7","16.0","2.3","18.8","2.8","5.0","2.1","12.2","1.5","17.6","2.2","22.4","2.9","2.3","1.1","3.3","0.7","4.5","1.0","5.9","1.4","0.7","0.7","1.2","0.6","1.9","1.0","2.6","1.4","0.0","0.1","45084","3675","62619","3778","74741","3801","24987","2322","58267","2246","72097","3101","N","N","32282","2413","33.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","31.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","35.2","(X)"
"0500000US48485","Wichita County, Texas","46757","2038","30563","2013","21102","1751","16194","1877","9.7","2.0","5.6","2.3","2.9","1.7","18.4","4.4","6.2","1.7","3.0","1.4","2.1","1.5","12.0","4.2","12.5","2.5","11.0","3.0","5.4","2.0","18.3","4.6","9.1","1.6","8.3","2.2","5.9","2.5","11.9","3.5","14.2","2.1","13.1","2.9","11.5","3.0","15.6","4.0","15.5","2.4","17.8","2.9","18.1","3.1","12.4","4.6","13.9","2.6","14.7","3.1","19.0","4.2","7.1","3.2","13.5","2.1","19.3","2.9","25.1","3.9","3.0","2.0","3.2","1.1","4.7","1.7","6.5","2.4","0.3","0.6","2.2","0.9","2.7","1.3","3.4","1.8","1.2","1.1","47373","3755","63040","8196","79938","5990","26335","5360","64535","4879","77079","6870","89409","7291","38010","4999","40.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","38.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","39.7","(X)"
"0500000US51015","Augusta County, Virginia","29783","1272","20628","1604","N","N","9155","1234","4.6","2.4","0.6","0.7","N","N","13.5","7.3","4.7","2.3","2.5","2.6","N","N","9.7","5.8","9.1","3.0","4.6","2.3","N","N","21.9","8.6","6.4","2.4","8.5","4.1","N","N","8.3","5.2","16.4","4.2","11.9","3.6","N","N","21.7","7.8","20.5","3.9","23.9","4.8","N","N","11.8","5.4","14.5","3.2","18.6","4.3","N","N","6.1","4.9","15.5","3.1","19.4","4.3","N","N","3.4","3.1","5.7","2.3","7.0","2.9","N","N","2.6","3.1","2.8","1.5","3.0","2.0","N","N","1.1","1.8","59820","4497","71676","6944","83279","7489","31993","11075","73684","6319","85656","8827","N","N","41181","7719","37.0","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","40.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","27.7","(X)"
"0500000US51550","Chesapeake city, Virginia","86122","1667","63748","2373","46670","2617","22374","2371","4.4","1.3","3.1","1.6","1.1","0.7","8.7","3.2","2.3","1.1","0.8","0.8","0.1","0.2","6.6","3.7","5.6","1.3","4.9","1.5","1.9","0.8","11.1","3.9","6.8","1.7","4.9","1.8","3.2","1.9","11.6","4.0","11.7","2.4","10.8","2.7","8.5","2.6","17.4","4.8","15.7","2.3","14.7","2.4","12.6","2.5","18.4","5.0","15.1","2.1","16.5","2.5","17.6","3.1","11.0","3.9","21.4","2.5","24.0","3.1","28.4","3.9","9.3","2.8","9.8","1.5","11.5","1.9","14.9","2.5","4.5","2.9","7.1","1.4","8.8","2.0","11.8","2.7","1.4","1.2","80265","4113","90160","4893","106731","6487","45295","5636","95985","5328","107204","6933","N","N","57188","6284","38.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","37.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","36.6","(X)"
"0500000US51770","Roanoke city, Virginia","41353","1515","22638","1999","N","N","18715","2127","9.5","2.2","6.9","2.9","N","N","15.4","4.4","6.5","2.2","3.6","2.3","N","N","10.5","3.6","13.1","2.8","9.2","3.2","N","N","16.7","4.5","14.3","2.6","14.5","4.2","N","N","14.3","3.6","15.1","3.3","13.3","3.5","N","N","18.4","4.9","13.5","2.9","17.2","4.4","N","N","9.9","4.5","11.9","2.7","12.3","4.4","N","N","8.7","3.4","8.8","2.1","12.0","3.4","N","N","3.1","2.0","2.7","1.7","3.7","2.1","N","N","1.9","2.5","4.7","2.3","7.2","4.1","N","N","1.2","1.1","42711","5665","55799","7293","72957","9389","29418","4737","65219","7322","78985","10670","N","N","44663","10095","49.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","51.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","43.7","(X)"
"0500000US54011","Cabell County, West Virginia","38024","1475","20673","1350","N","N","17351","1456","12.5","2.9","7.7","3.0","N","N","19.2","5.2","6.1","1.9","1.1","1.0","N","N","12.2","4.0","16.5","3.4","10.9","3.4","N","N","23.6","5.8","10.7","2.6","6.2","2.5","N","N","17.1","5.1","15.8","3.5","16.6","3.9","N","N","13.2","5.1","16.9","3.3","24.2","5.7","N","N","7.8","2.7","6.9","2.3","9.2","3.5","N","N","3.8","2.0","7.9","2.0","11.8","3.2","N","N","2.7","2.1","4.0","2.2","7.2","3.9","N","N","0.2","0.3","2.9","1.4","5.0","2.5","N","N","0.3","0.5","38162","3504","57131","5647","66754","4694","22819","2375","56132","4603","76437","7948","N","N","30577","3406","26.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","29.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","21.6","(X)"
"0500000US55141","Wood County, Wisconsin","32274","955","19775","1318","N","N","12499","1303","4.5","1.9","3.1","1.6","N","N","7.4","4.0","4.7","2.0","1.7","1.0","N","N","9.5","4.5","9.4","2.1","6.8","2.6","N","N","17.2","4.7","10.3","2.3","5.9","2.2","N","N","16.9","4.5","16.3","2.7","14.5","3.0","N","N","18.9","4.8","22.4","3.6","24.8","4.6","N","N","17.2","4.7","15.6","2.8","19.7","3.8","N","N","7.6","2.9","10.8","1.9","15.1","3.1","N","N","2.7","1.5","2.2","1.1","2.8","1.3","N","N","1.2","1.4","3.9","1.6","5.6","2.4","N","N","1.3","1.4","55273","3810","67833","5341","75255","4599","34053","5022","69755","4987","83631","6945","N","N","44253","5796","30.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","32.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","25.0","(X)"
"0500000US72061","Guaynabo Municipio, Puerto Rico","27857","1698","17947","1776","N","N","9910","1400","14.6","2.9","9.0","3.6","N","N","25.5","5.4","9.4","3.1","7.7","3.6","N","N","13.1","5.2","13.3","3.3","12.9","4.1","N","N","15.0","5.5","11.4","3.0","12.3","4.2","N","N","10.6","4.8","13.5","3.5","13.0","4.6","N","N","13.8","5.2","15.1","3.8","20.0","5.9","N","N","7.6","3.8","5.6","2.5","5.0","2.7","N","N","6.3","5.3","10.2","2.9","11.1","4.1","N","N","5.0","3.2","1.6","1.4","1.6","1.8","N","N","1.6","1.8","5.3","2.2","7.5","3.5","N","N","1.5","1.8","36309","5073","44281","7092","52822","10206","21755","6226","57444","6173","67206","9596","N","N","36420","6386","37.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","39.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","32.1","(X)"
"0500000US01083","Limestone County, Alabama","32333","1294","23006","1696","N","N","9327","1298","4.3","1.5","2.0","1.4","N","N","9.9","4.2","4.5","1.8","2.9","1.8","N","N","8.5","4.5","10.9","3.2","6.7","3.3","N","N","21.3","7.7","9.5","2.6","8.4","2.6","N","N","14.2","6.1","11.3","2.8","8.9","3.2","N","N","16.6","7.5","16.9","3.5","17.6","4.4","N","N","14.8","6.3","17.9","3.4","22.6","4.4","N","N","6.2","4.2","16.4","3.2","20.3","4.1","N","N","5.1","4.1","5.0","2.5","5.9","3.3","N","N","2.7","2.8","3.5","1.6","4.6","2.2","N","N","0.7","1.2","67000","5606","77707","3999","87696","8586","31522","7110","76168","5723","88589","7305","N","N","43616","6164","34.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","34.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","32.1","(X)"
"0500000US05051","Garland County, Arkansas","40407","1643","27143","1838","N","N","13264","1726","9.4","2.6","6.8","3.3","N","N","16.3","5.7","4.9","1.5","4.1","1.9","N","N","8.3","2.7","11.8","3.0","10.7","4.1","N","N","17.8","4.9","13.0","3.1","11.8","3.4","N","N","18.2","6.0","14.7","2.6","11.3","3.2","N","N","19.4","5.7","19.6","3.3","20.8","3.6","N","N","11.8","4.8","11.4","2.8","13.8","3.8","N","N","4.8","3.4","8.9","2.5","12.9","3.4","N","N","0.9","1.1","3.8","1.5","4.8","2.2","N","N","1.2","1.2","2.5","1.1","2.9","1.4","N","N","1.6","1.6","42779","5468","59245","7098","68510","5270","30693","2617","63690","7858","74158","11299","N","N","37164","5972","39.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","39.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","36.7","(X)"
"0500000US08069","Larimer County, Colorado","139382","2415","85701","2618","70714","2862","53681","2862","4.7","1.1","3.0","1.2","2.2","1.0","7.8","2.1","2.9","0.8","1.4","0.7","0.8","0.6","5.2","1.7","7.4","1.3","2.9","0.8","1.8","0.7","14.7","3.0","6.8","1.1","5.5","1.3","4.0","1.1","9.6","2.2","11.4","1.4","9.0","1.7","7.9","1.7","16.4","3.0","19.6","1.7","17.5","2.1","17.4","2.3","21.9","3.4","13.2","1.6","16.0","2.3","16.0","2.6","8.8","1.9","18.8","1.9","23.8","2.6","26.2","3.0","10.8","3.2","8.1","1.3","11.2","1.8","12.2","2.1","2.6","1.1","7.2","1.1","9.7","1.5","11.5","1.8","2.2","1.0","71091","2818","91755","3677","99508","4928","46504","3069","92688","3441","111179","4508","N","N","59869","4290","30.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","29.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","31.4","(X)"
"0500000US12035","Flagler County, Florida","41274","1947","29721","2082","N","N","11553","1512","5.8","2.0","4.0","1.9","N","N","12.0","5.4","4.6","2.0","2.7","1.9","N","N","8.5","3.7","9.9","1.8","5.2","1.8","N","N","24.2","5.7","7.2","2.2","6.3","2.7","N","N","10.7","4.8","12.1","2.6","14.0","3.5","N","N","8.7","3.5","20.8","3.3","22.0","4.0","N","N","17.8","6.1","14.6","2.6","15.3","2.9","N","N","9.8","4.2","14.2","2.8","17.9","3.8","N","N","5.9","3.6","5.5","1.8","6.5","2.2","N","N","1.6","1.9","5.2","1.7","6.0","2.0","N","N","0.8","1.0","58963","4145","68105","7124","77098","7791","30930","4878","78065","5660","87679","6599","N","N","46729","8086","42.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","44.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","31.6","(X)"
"0500000US17201","Winnebago County, Illinois","114337","1684","74514","2711","52641","2633","39823","2651","6.3","1.1","4.0","1.3","0.4","0.3","12.1","2.2","4.7","0.9","3.4","1.1","1.1","0.8","8.8","2.2","11.9","1.5","8.7","1.9","4.3","1.6","18.6","2.8","11.6","1.5","8.7","1.6","6.8","1.4","16.5","2.8","12.1","1.4","11.1","1.8","10.5","2.0","13.7","2.5","19.6","1.7","20.7","1.9","22.0","2.6","17.0","3.0","12.7","1.5","15.2","2.1","19.1","2.9","6.2","1.7","12.5","1.3","16.1","1.8","20.5","2.3","4.9","1.4","4.8","0.8","7.1","1.2","8.5","1.5","1.0","0.6","3.9","0.7","5.1","1.0","6.9","1.4","1.1","0.6","53345","2324","65799","2892","80425","3604","31541","1613","70435","2962","83282","4064","98866","4770","42661","2609","35.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","36.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","30.5","(X)"
"0500000US24025","Harford County, Maryland","94802","1608","67774","2446","54004","2448","27028","2546","4.0","1.0","2.7","1.0","0.5","0.4","8.8","2.8","2.6","0.8","1.5","0.9","0.8","0.6","6.2","2.4","4.5","1.1","2.6","1.0","1.7","0.9","10.8","3.0","7.0","1.2","5.6","1.3","4.7","1.3","11.4","3.1","9.8","1.7","6.0","1.4","5.8","1.5","18.6","4.3","14.4","1.7","14.3","2.0","12.2","2.1","14.8","2.8","14.2","2.1","14.5","2.2","14.8","2.4","11.9","3.7","21.2","2.1","24.4","2.7","27.1","3.1","12.0","3.4","12.0","1.6","15.4","2.1","18.3","2.6","3.4","1.6","10.2","1.6","12.9","2.0","14.2","2.1","2.0","1.2","88603","4240","104880","5881","117961","6135","43721","5141","105492","4158","120608","5508","N","N","60784","4951","32.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","32.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","31.7","(X)"
"0500000US30031","Gallatin County, Montana","44423","1405","25853","1749","N","N","18570","1659","5.7","1.7","1.9","1.4","N","N","11.4","3.8","2.4","1.0","0.2","0.2","N","N","5.4","2.3","7.5","1.8","3.1","1.4","N","N","14.4","4.1","8.0","2.5","6.6","2.8","N","N","12.4","5.1","12.1","2.1","11.0","2.9","N","N","12.7","3.9","19.3","2.6","19.1","3.1","N","N","19.8","4.9","18.3","3.4","20.6","4.3","N","N","14.1","4.5","13.8","2.6","18.6","4.2","N","N","5.2","2.6","6.6","1.6","9.3","2.2","N","N","2.8","2.0","6.4","1.5","9.6","2.5","N","N","1.9","1.3","68266","4170","85066","4576","90769","5246","42609","6438","87759","6359","110896","9993","N","N","52274","5531","34.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","29.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","39.3","(X)"
"0500000US37157","Rockingham County, North Carolina","37476","1540","25147","1856","N","N","12329","1504","9.0","2.9","5.2","3.1","N","N","18.0","6.0","9.6","3.1","3.9","2.0","N","N","21.3","6.9","12.2","3.4","9.0","4.3","N","N","19.1","5.2","12.9","2.9","12.4","3.9","N","N","14.3","5.0","13.1","2.2","15.2","2.7","N","N","8.4","3.6","17.2","2.9","19.0","3.5","N","N","13.0","4.4","10.9","2.3","14.7","3.1","N","N","3.0","2.2","11.1","2.4","14.7","3.2","N","N","2.9","2.1","1.8","0.7","2.5","1.1","N","N","0.2","0.3","2.2","1.3","3.3","1.9","N","N","0.0","1.5","40688","2503","52624","6142","67830","9198","18903","2389","56433","4884","69040","7345","N","N","29479","3461","42.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","44.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","36.7","(X)"
"0500000US39155","Trumbull County, Ohio","83303","2086","51155","2791","36408","2464","32148","2538","9.3","1.6","6.0","1.8","2.1","1.3","15.6","3.9","6.0","1.5","2.5","0.9","1.6","0.9","11.1","3.2","12.3","1.9","9.0","2.2","4.7","1.8","18.2","3.3","11.4","1.8","9.1","2.0","7.0","2.4","16.0","3.7","13.4","1.5","13.1","2.1","11.5","2.4","13.6","3.2","19.9","2.0","23.5","2.8","26.1","3.8","15.0","3.1","10.4","1.4","13.3","1.8","16.4","2.3","4.9","2.0","12.1","1.7","15.7","2.5","19.6","3.1","4.8","2.1","3.2","0.7","4.7","1.1","6.4","1.6","0.1","0.2","2.2","0.7","3.2","1.1","4.5","1.5","0.7","0.7","46196","3823","60604","3013","72385","4154","27844","3284","60247","2727","72337","3609","85652","4528","38373","3789","30.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","31.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","28.6","(X)"
